id,created_at,favorite_count,retweet_count,text
1526164212246011905,2022-05-16 11:34:37+00:00,61,20,earningsseason wraps up this week and so far Healthcare has seen the biggest percentage moves with BHVN GLMD CLVS VERU ASRT NEPH and CMPX all seeing gt 50 moves since reporting results Other 50 movers TUP PRTY RCMT STKL UPST
1525434693440749569,2022-05-14 11:15:46+00:00,517,239,earnings for the week WMT HD ZIM TGT WIX SE LOW SNDL TSEM AMAT CSCO TTWO TJX MNDY JD WEBR PANW DE ADI WRBY LSPD SOHU KSS FL HOOK AER BITF YOU SQM PTN BJ HPK DAC MNMD ARCO SSYS GOGL DOCS GTEC HLBZ ROST CL GLBE
1525239572346675201,2022-05-13 22:20:26+00:00,1,1,io TUEM used to sometimes even report after the close before they filed for bankruptcy Now that they are back they still don t report on Tuesdays Makes no sense
1525150841254051841,2022-05-13 16:27:51+00:00,2,1,io Sadly this will be their first Monday earnings release
1525134483682377730,2022-05-13 15:22:51+00:00,100,26,Monday morning earnings WIX TSEM MNDY WEBR WRBY SOHU BITF HOOK YOU SSYS MNMD GTEC ENJY CGEN NOVN CMRX ATAI LUNA USWS PXS IMPL BHIL SANW BCLI PTE LTRY PLX GRCL KALA CLSN AMPS PASG SYRS TSHA TCRT MDV FATH WEJO AMPG
1525093520582770688,2022-05-13 12:40:04+00:00,2,1,not sure if sees this but here s her take Our take a significant rally is possible but it is hard to claim capitulatory fear when brokers are telling clients to buy like never before in 20 years They could be right but it isn t fear
1524954492722102273,2022-05-13 03:27:38+00:00,0,1,A lot of one time items that had to be backed out to be comparable to estimates
1524893045640122381,2022-05-12 23:23:27+00:00,60,9,Any sign yet of capitulation from sell side analysts
1524823537608974336,2022-05-12 18:47:15+00:00,65,14,Friday morning earnings HNST BFRI HMC NYC LFMD PLXP PRPH HIPO IMV ZEV SDPI HUMA CRKN VLTA RGF LGVN BTTX AIRS LLAP QMCI CWCO APLD EQRX
1524803946925236229,2022-05-12 17:29:25+00:00,71,20,earnings after the close AFRM ACB PHUN FIGS MSI POSH TOST INDI NVTS COMP VZIO JOBY AGRX HLI MRNS AQN AXU CODX IMMR NEWR VERO RKLY LZ MDVL DUOL EDR APDN AVPT BLBD UP IBIO RYAN BLND AFIB LSF LHDX BBI PAYO BRLT
1524454975585280000,2022-05-11 18:22:43+00:00,65,20,earnings before the open tomorrow SIX HIMX VERU TPR USFD CYBR DAVA KELYA CPG CASI CAMT NICE MTNB BAM UTZ CORR SOHO PRMW IS SWIM GENI UPH BIOX OLK PGTI BRCC ATY BKKT TAST DRIO PRVA CIXX EFOI NVMI ADN PCT SQSP WE
1524427381385179142,2022-05-11 16:33:04+00:00,62,13,Kids these days don t know just how bearish we had it back in the day SPX SPY sentiment bearish
1524411813366013955,2022-05-11 15:31:13+00:00,88,32,earnings after the close DIS RIVN BYND SAND BROS SONO BMBL CPNG VET MQ APP MBII ZIP ADMA DOX CPA PAAS ATCO ATTO FSM ASYS REPX MFC METC AVAH STE IAS COOK CYN GPRK FLNC CLSD HLTH PCOM COCO SLF ENVX SMTS OTRK NGMS
1524175051632758784,2022-05-10 23:50:24+00:00,2,1,This is current sentiment readings using our index of information ranging from short interest to internal surveys So the color is bullish bearish and the percentage is how much they are bullish or bearish
1524168070352228356,2022-05-10 23:22:40+00:00,9,1,investors aren t really bearish yet
1524167637156216832,2022-05-10 23:20:57+00:00,99,15,Everyone is so bearish the market has to bounce except of course for the individual stocks they absolutely love which is most of the S amp P 500 SPY SPX
1524158009823404032,2022-05-10 22:42:41+00:00,33,7,PRPL isn t the 1st to measure not as bad as feared this earningsseason in a bear market but it may be the 1st that is truly better than feared w everyone including analysts expecting lowered guidance We don t trade lt 5 stocks but worth watching
1524107385975054338,2022-05-10 19:21:32+00:00,1,1,Bigfoot Yes SOFI reported early
1524102712840835072,2022-05-10 19:02:57+00:00,68,25,earnings before the open tomorrow FVRR YETI DNUT WEN EVGO PFGC ICL PSFE MCFT AGFY ATC INVZ PRGO WWW KRNT FREY TM OLPX XERS WISA BDSX PDSB AWH CSTE TCN SLVM MINM NOMD ARHS TRVN BWAY XMTR VLN LTH BHVN WTT FA BRAG
1524026582033125376,2022-05-10 14:00:26+00:00,100,27,earnings after the close SOFI RBLX OXY COIN TTD U WYNN MTTR EA RKT ARRY CLSK ELY GRWG GFS CELH EXEL HRB KGC YELL EGHT REAL WELL INO SFT BOOT BIRD PLBY DNMR ICHR ARWR JXN DAR ABCL ONTF GOCO ABST FNF VUZI RXT
1523741597502177280,2022-05-09 19:08:01+00:00,1,1,Inc Yes ORGN reports after the close today There are 150 companies scheduled report and ORGN is ranked 137 among our users interest this quarter so it didn t make this graphic
1523741059452264448,2022-05-09 19:05:52+00:00,69,23,Tuesday morning earnings PTON NCLH SYY LI WKHS BLDR CRON BHC VFF AUPH PLNT H XELA RMBL CRNC SONY ARMK DM WMG HL IIVI UWMC MGY MBUU AMRS IGT LCII RAIL FREE AVYA MASS MIDD AZEK TDG XRAY CMAX BLDE KPLT XPEL BCO
1523697819231883265,2022-05-09 16:14:03+00:00,111,25,earnings after the close UPST AMC PLUG SU NVAX CLOV BLNK ATER LMND TTCF SPG SDC XPO ZNGA DDD RNG CARG MCHP PUBM SUPN PETS HIMS VRM GRPN GEVO SWAV ALTO FROG GDRX MAXR BHF OVV TREX HBM DNB RMO ANGI MESA LOTZ MRC
1523617551355617282,2022-05-09 10:55:06+00:00,61,16,price moves since reporting results this earningsseason RCMT GLMD CLVS TBLT AMRN HLBZ CVNA NFLX NEPH ACCD TUP BTX KYMR TDOC MGNX JYNT BHG SGLB EHTH HBIO LYFT SMLR GFF ARCH BJDX SLDB RYTM NLST OM ELYS FRPT HDSN AA
1523279446975053826,2022-05-08 12:31:35+00:00,5,1,these had IPOs within the last couple of years and no one had a chance to short them so now that short interest is climbing it looks significant but it really isn t
1523028694532759554,2022-05-07 19:55:11+00:00,2,1,Steyr Oh those are positive negative earnings releases or guidance announcements
1523028475166093312,2022-05-07 19:54:19+00:00,0,1,Well to be honest we haven t thought about how it looks printed Is it the shaded border areas that cause a problem
1523027062340354048,2022-05-07 19:48:42+00:00,1,0,Steyr We ve tried to label everything we just added red lines to show the trends The sentiment line is our proprietary sentiment index Do you have a more specific question
1522940400557772800,2022-05-07 14:04:21+00:00,4,1,Thanks We are working on improvements but everything takes longer than planned it seems
1522939437407256577,2022-05-07 14:00:31+00:00,62,18,Short interest looks high when you are coming off of zero PLTR UPST SOFI
1522938792998588416,2022-05-07 13:57:57+00:00,2,0,Well we have one but we don t want to publish it because so many companies wait until just the week before to schedule the exact date
1522925197283758080,2022-05-07 13:03:56+00:00,710,289,earnings for the week PLTR UPST SOFI DIS RBLX AMC OXY TTD PTON BNTX COIN TSN NCLH SIX AFRM SU SAND NVAX PLUG U RIVN DUK COTY CLOV ATER MSGE GSL BROS RIDE HGV ARRY YETI WYNN TTCF FVRR BLNK VTRS LMND PRTY ADAP
1522620077278908416,2022-05-06 16:51:29+00:00,86,14,All we can do is assess the information before us then trade the price action given to us In a week of unprecedented price action we had a pretty good one Look at the big picture set your trades and trade accordingly when you see it Good luck
1522594472688861184,2022-05-06 15:09:45+00:00,80,31,Monday morning earnings PLTR BNTX TSN DUK COTY RIDE GSL VTRS HGV MSGE PRTY ACM ADAP AZUL BLDP KOS ENR HE EGRX MRSN MAC CANO JLL THS NSSC ELAN BTAI BBGI CLVT WTRG MTBC HEP TGNA RDNT VRTV AUD HSKA FOLD ADCT WOW
1522277831450976256,2022-05-05 18:11:32+00:00,198,30,Just sayin
1522267159711436802,2022-05-05 17:29:07+00:00,31,7,OLN because they did after all say they solved the problem of those pesky business cycles
1522264528947490816,2022-05-05 17:18:40+00:00,59,25,Friday morning earnings DKNG GT EOG ENB CI UAA CNK OCGN FLR ASIX BEP NRG ROAD AES ABR BCC AXL GLP DISH SPB AEE RUTH CNTY BKI TU VST HYZN IMGN CLMT PRLB GTN BBU FYBR ECOM ESNT SR GHLD TIXT TAC KOP KMTX ICPT
1522249963375366146,2022-05-05 16:20:47+00:00,75,34,earnings after the close SQ FUBO LCID NET MELI DASH SPCE OPEN ZG WISH CRSR VRTX DBX BILL AOSL GPRO ILMN MP RDFN LAZR HUBS LYV BE DVAX SHAK EGLE MCK BNGO BAP SPWR VAC AMN TWOU CFLT VIR HTGC APPN WWE MNST SYNA AL
1522245297417687040,2022-05-05 16:02:15+00:00,1,1,Trades Subscribers can go back 20 years though on a daily basis We are working on a way to show the entire quarter at one glance without it being just raw data but we are behind schedule on this project
1522236314963390466,2022-05-05 15:26:33+00:00,0,1,
1522236258482798597,2022-05-05 15:26:20+00:00,2,1,Trades We don t use tails we use the most touches
1522236083945320451,2022-05-05 15:25:38+00:00,2,0,Looks like it is resolved
1522031168136253440,2022-05-05 01:51:23+00:00,288,43,Really guys This is where you ve left us for tomorrow SPY SPX
1521897499363090432,2022-05-04 17:00:13+00:00,80,20,earnings before the open tomorrow SHOP CROX DDOG PENN RCL COP NKLA W CCJ EPAM ZTS AMCX ESTE D BUD CAH BCRX K MT PZZA SEAS ADT CARS TREE WRK GOGO VSTO APO APD BCE PH WCC BLL MMP TRGP CMRE XXII SRE PPL AVEO PWR
1521864720063545344,2022-05-04 14:49:58+00:00,73,25,earnings after the close MRO TWLO ETSY ET MARA SAVE SKLZ FSLY EBAY CF APA FTNT BKNG DOCN ALB TRIP MGNI FSR PXD RUN QRVO LPI CPE CDEV CHK ACLS CLR IRBT O LUMN KLIC GNK IIPR MET GDDY CTSH ALL SIMO TALO RPD WOLF
1521857970484785153,2022-05-04 14:23:09+00:00,29,3,WING it ain t so bad
1521851389638594562,2022-05-04 13:57:00+00:00,47,3,100 is holding as resistance so far for AMD after earnings
1521619965090144256,2022-05-03 22:37:24+00:00,8,1,After the close tomorrow
1521619694465261574,2022-05-03 22:36:20+00:00,113,23,Heads up UBER has rescheduled earnings to tomorrow morning
1521538045736103936,2022-05-03 17:11:53+00:00,72,22,earnings before the open tomorrow MRNA CVS GOLD MAR REGN GNRC LNG EXPI FUN YUM SUN OTLY RACE ABC MUR WING EMR CDW ATI EAT JCI IONS BWA AMRN TT IDXX CQP BIP HZNP VMC BRY AMRX GTES CRL SPR EDIT LITE CLVS NYT TECH
1521514944990175234,2022-05-03 15:40:05+00:00,142,46,earnings after the close AMD ABNB SBUX LYFT SWKS MTCH OKE CZR PAYC CRUS CWH AKAM AIG LTHM AYX PSA HLF RVLV PRU MUSA LSCC YUMC NVTA EXR GRBK TSP CRK ONTO ACHC DENN AMCR STAG RNR LFUS FRSH RRR APPH ANDE DOOR WERN
1521201261286154243,2022-05-02 18:53:37+00:00,72,21,earnings before the open tomorrow PFE BP MPC HLT TEVA EL BIIB AGCO MPLX LPX QSR WLK PARA TAP ZBRA SPGI ROK ZBH DD PGR FIS CMI LIND ESPR AME ACRE J EXPD SMG MLM KKR NRZ IT INCY CNP ITW ETN XHR CTLT DSKE CNHI DK
1521165196756197376,2022-05-02 16:30:19+00:00,90,33,earnings after the close DVN MOS EXPE CAR CHGG NXPI FANG MGM NTR CLX LOGI AGNC ANET SEDG RIG ZI CTRA TRVG BIGC CBT CC FMC CTRA TRVG BIGC CBT CC FMC MPWR AMRC VNOM FN OHI RMBS ADUS AKR CVI BXP WMB JJSF FRPT
1521138837803708416,2022-05-02 14:45:34+00:00,66,18,Transportation stocks are winning so far this earnings season PTSI USAK UAL CVLG FWRD Other movers include TBLT ACCD RCMT NFLX HLBZ TDOC BYSI CVNA BTX XRTX SGLB GAME SLDB CVRX ARCH VLTA ELYS MCRI VLNS BBBY PSTV LYTS BJDX
1520808026990653443,2022-05-01 16:51:03+00:00,1,1,tx Yeah we missed this last week will postpone the release of its first quarter 2022 financial results previously scheduled for Monday May 2 2022 to before the market opens on Thursday May 12 2022
1520599975163576321,2022-05-01 03:04:20+00:00,1,3,hk tx
1520372145800495104,2022-04-30 11:59:01+00:00,907,405,earnings for the week AMD SHOP PFE SQ ON BRK B DKNG DVN MOS MRO ABNB MRNA EPD UBER BP FUBO LCID SIX CVS SBUX ETSY TWLO GOLD CROX ET MARA GPN AMG MPC PENN NET CAR XPE NTR NXPI DDOG BKCC OPEN COP MGM FANG MELI
1520083867507507203,2022-04-29 16:53:30+00:00,85,27,Monday morning earnings ON BRK B really Sat morning EPD SIX GPN AMG BKCC PK SAIA WEC MCO CRNT ALX GPRE AUDC JELD SXC CNA ARLP FMX NGD NPO TKR AXSM FSS ITRI SBT GLMD AIRI
1519735339560153088,2022-04-28 17:48:34+00:00,82,22,Friday morning earnings XOM CVX ABBV CL AZN BMY PSX HON WY IMO LHX CHTR MGA LYB CBOE ARCB WIT WPC LNTH TAL NMRK TRP BLMN AON NWL AB B LSCA HE IRMD PIPR COWN ABTX NVT WETF TWIN SYNH DCOM CRI BCPC PFS GTLS
1519732270709493761,2022-04-28 17:36:23+00:00,28,8,WY putting in a rather fitting pattern ahead of earnings tomorrow morning
1519720510325592065,2022-04-28 16:49:39+00:00,46,8,PYPL is up so far after a miss and lower perhaps it was a crowded trade
1519719584240214020,2022-04-28 16:45:58+00:00,85,25,earnings after the close AAPL AMZN ROKU INTC HOOD X GILD TEAM KLAC WDC FSLR DXCM SWN ZEN FIVN ACCD AEM CE OLN SYK AJG WIRE SM COLM BZH VRSN TFII SKYW CENX CAMP COOP OMF CSLR DLR NOV CLFD MHK ULCC EMN SOI WFG
1519356621146763264,2022-04-27 16:43:41+00:00,103,31,earnings before the open tomorrow TWTR CAT MA NOK MCD LUV MRK LLY BTU DPZ OSTK MO TMO CMCSA PCG HSY SIRI RS NOC JKS HUN SWK TROW PHM FLWS ABG IP LLNW PBF AOS GOL BAX CNX PTEN PERI LIN SNY SNDR KDP BC HZO SO
1519334837756342273,2022-04-27 15:17:07+00:00,138,51,earnings after the close FB PYPL F QCOM PINS TDOC NOW HTZ LVS AMGN UPWK ORLY LC MAT ALGN EQT SAVE URI NLY CAKE AFL AUY AR CP CCS DFS MOH HP UCTT CHRW EQIX MTH NOVA CG PPC AMED RJF ROOT CACI NEX NTGR CHDN MAA
1518987097574625285,2022-04-26 16:15:20+00:00,92,34,earnings before the open tomorrow BA SPOT TMUS CVE HOG TECK HUM AMT UMC GD KHC STX FISV OSK HES ADP CHEF GRMN BG BSX CME ODFL R STM PAG CHKP TMHC TDY APH SABR RES NSC BOKF SHOO OC HELE IQV GPI NYCB MHO ACMR
1518979934869409792,2022-04-26 15:46:52+00:00,104,36,earnings after the close MSFT GOOGL V GM CMG ENPH TXN QS SKX COF MTDR MDLZ RRC BYD JNPR CNI FFIV TX TER CB EW WH HA EXAS MKSI TENB NAVI PEB CGSP APAM EQR TNET NCR CHX MANH AAT CHE ASH ACCO AGR TRMK IEX JBT
1518621419621474304,2022-04-25 16:02:15+00:00,135,41,earnings before the open tomorrow UPS PEP GE MMM JBLU VLO RTX WM DHI ADM ARCH CNC SHW GLW UBS PII TRU ECL NVS ONB NTRS ARCC CEQP SSTK PCAR IVZ MSCI GPK FELE PEBO ROP EDU FFWM TZOO AAN SITC ALLE AVY ENTG SCL
1518605617316966400,2022-04-25 14:59:28+00:00,78,19,earnings after the close WHR PKG BRO ZION CR CDNS AMP CALX WRB MEDP UHS HXL ARE CCK EFSC PCH OI SBAC FSBC AXTA HMST ACC CADE AIN SMBK HSII ROIC SSD ARI KREF PIII FRBA HLX SUI IBTX CATY CVRX NBTB HTLF FLXS NBN
1518553037568155648,2022-04-25 11:30:32+00:00,2,1,
1518551648217542658,2022-04-25 11:25:00+00:00,1,1,As a group the move was just too small to show up but they are on there at the lower left
1518549416994607107,2022-04-25 11:16:08+00:00,69,16,A look at the price action so far this earningsseason NFLX HLBZ BTX AA TBLT ELYS MCRI VLTA THC ISRT SCHW PACW PTSI SNBR MCRI
1518259251701071872,2022-04-24 16:03:08+00:00,6,1,Thanks
1517826286026121216,2022-04-23 11:22:41+00:00,1775,709,earnings for the week FB AAPL MSFT AMZN PYPL GOOGL KO UPS ATVI TWTR XOM BA F GE SPOT PEP ROKU MMM CVX QCOM VLO RTX CL INTC JBLU V WM CAT NOK LUV GM DHI HOOD ENPH CVE MA ABBV OTIS PHG CMG MCD MRK DORM X ADM
1517523289786228736,2022-04-22 15:18:41+00:00,85,24,Monday morning earnings KO ATVI OTIS PHG DORM BOH LII BMRC HBT LKFN CBU WASH
1517471882479607808,2022-04-22 11:54:24+00:00,8,3,
1517471878834761730,2022-04-22 11:54:23+00:00,16,2,EQT reports earnings next week stocks are never too high for you to begin buying Jesse Livermore but C mon man Joe Biden
1517197974589554688,2022-04-21 17:45:59+00:00,59,23,Friday morning earnings CLF VZ AXP SLB NEM KMB SAP HCA RF AZZ INDB GNTX ALV FHB
1517175249367875584,2022-04-21 16:15:41+00:00,72,19,earnings after the close SNAP ISRG SAM PPG XM SIVB FE BJRI OZK PINE UFPI FOR ASB TRST MCB COLB HTH WAL PSTV GBCI CSTR FFBC
1517166159338127362,2022-04-21 15:39:34+00:00,77,13,FYI short interest in AMD is around its decade low ahead of its earnings on May 3
1516953234023358464,2022-04-21 01:33:29+00:00,1,1,Their website had it this week but then on Monday issued a statement moving it to next week
1516898403988520963,2022-04-20 21:55:36+00:00,38,5,Here s an update on ZBH
1516859452678447107,2022-04-20 19:20:50+00:00,66,7,You probably haven t seen this anywhere else but NFLX is down on earnings today Other moves include HCSG AVNT LRN MTB REXR PACW NDAQ BKR MRTN IBM WTFC PG IBKR MKTX RCI OMC CMA ABT UCBI GATX ASML LAD ANTM CPF FHN FULT
1516818924033163279,2022-04-20 16:39:47+00:00,103,33,earnings before the open tomorrow AAL T NUE FCX DOW NEE UNP PM DHR ALK BX TSCO DQ HBAN AN KEY NEP ABB SNA SON POOL DGX MMC GPC SNV PNR DOV WNS HRI WSO XRX TPH OFG BANC HOMB HFWA EWBC SASR AUB BKU SAFE STBA
1516817676638773251,2022-04-20 16:34:49+00:00,1,1,Thanks
1516813159226617862,2022-04-20 16:16:52+00:00,4,0,
1516813021276000263,2022-04-20 16:16:19+00:00,101,28,earnings after the close today TSLA AA UAL LRCX STLD CSX KMI CVNA CCI KNX EFX THC SNBR TCBI SAND LSTR BANR INBK BDN SLG AMTB UMPQ VMI EGBN RLI TBK GSBC FR MMLP SEIC LBRT KALU CVBF
1516466484221984769,2022-04-19 17:19:19+00:00,83,19,earnings before the open tomorrow PG ASML ABT NDAQ ANTM BKR LAD MTB CMA GATX USAP BHLB MKTX RCI CATC HCSG CPF
1516464469483962368,2022-04-19 17:11:18+00:00,0,1,NFLX reports today Tuesday
1516452552598073346,2022-04-19 16:23:57+00:00,72,26,earnings after the close today NFLX IBM IBKR MRTN LRN FHN REXR PACW HWC UCBI EQBK OMC WTFC FULT PFBC
1516385276779806720,2022-04-19 11:56:37+00:00,2,1,Meter The red lines are trend or support resistance lines The circled areas are just moves of interest ahead of earnings The shaded background shows the forward earnings estimates and the arrows show positive negative earnings guidance
1516089619829432332,2022-04-18 16:21:47+00:00,83,24,earnings before the open tomorrow HAL JNJ LMT HAS SI TRV TFC SBNY PLD IRDM CFG FITB BMI MBWM MAN CBSH
1516078472011165699,2022-04-18 15:37:29+00:00,59,11,earnings after the close today JBHT LAKE FNB PNFP SFBS FBK NBHC HOPE TBLT ELS CFB
1516021167940845570,2022-04-18 11:49:47+00:00,3,1,BBT
1516015033163173898,2022-04-18 11:25:24+00:00,43,14,Chart of notable interest ahead of earnings UFPI is still expected to report solid results as lumber prices held for most of the quarter but have since fallen putting downward pressure going forward and implies any move higher should likely be sold
1515454546209910788,2022-04-16 22:18:14+00:00,1,3,5 25
1515342527171375123,2022-04-16 14:53:06+00:00,4,1,
1515339537022701568,2022-04-16 14:41:13+00:00,89,25,Some longer term charts for the four most eyed earnings releases this week TSLA BAC NFLX HAL
1515324267684052992,2022-04-16 13:40:33+00:00,721,329,earnings for the week TSLA BAC NFLX HAL SCHW CLF JNJ AAL SNAP BK T LMT NUE PG AA IBM VZ ASML UAL JBHT SYF SIFY SI FCX SLB GNTY HAS LRCX DOW AXP TFC SBNY ABT TRV UNP PLD PM NDAQ STLD BKR ISRG CSX ANTM NEE
1515323370270773256,2022-04-16 13:36:59+00:00,3,1,Only the second time in over 20 years they pushed earnings out into May
1515075118363521028,2022-04-15 21:10:31+00:00,0,1,ok we ll reach out to them next week and see if we can help
1515059574147272704,2022-04-15 20:08:45+00:00,0,1,every single one has been confirmed with the company so if you find one wrong please let us know otherwise contact
1515058980976005123,2022-04-15 20:06:24+00:00,9,1,shar beyond this calendar 5 25
1515010878894186497,2022-04-15 16:55:15+00:00,8,1,
1514991385329422336,2022-04-15 15:37:48+00:00,0,1,Elshafeay 4 28
1514970657339105281,2022-04-15 14:15:26+00:00,1271,455,earningsseason TSLA AAPL AMD FB BAC NFLX MSFT AMZN PYPL HAL CLF SCHW XOM GOOGL JNJ AAL CL SNAP BK T SOFI TWTR UPS LMT F INTC NUE UPST BA IBM PG AA VZ SQ SHOP JBHT CVX ASML UAL ROKU QCOM DIS PFE SYF KO SI
1514956130862178312,2022-04-15 13:17:42+00:00,1,1,we re working on it
1514634622876934151,2022-04-14 16:00:09+00:00,63,16,More banks reporting earnings on Monday BAC SCHW BK SYF SIFY GNTY
1514376054927990795,2022-04-13 22:52:41+00:00,119,21,With earningsseason starting here s what stocks have done since they last reported earnings not a single XLU is down XLE SPX SPY MOS NUE NLSN OXY PYPL CF IPGP WYNN IRM BKR FB NFLX PWR
